t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
109.0,0.0004780936,0.00077861,0.001145328,0.001530982,0.001940043,0.00235878,0.002783599,0.003212249,0.003643659,0.004077465,0.004512931,0.00494982,0.005387742,0.005826396,0.006265605,0.006704866,0.007144562,0.007584858,0.008023851,0.008461923
110.0,0.0004774542,0.000777365,0.001143636,0.001528981,0.001937809,0.002356359,0.002781019,0.003209525,0.003640805,0.004074493,0.004509848,0.004946634,0.005384459,0.005823018,0.006262129,0.006701279,0.007140896,0.0075811,0.008019924,0.008457942
111.0,0.0004768203,0.0007761285,0.001141954,0.001526991,0.001935588,0.002353951,0.002778453,0.003206816,0.003637966,0.004071536,0.00450678,0.004943463,0.005381191,0.005819655,0.00625867,0.006697711,0.007137248,0.007577355,0.00801602,0.008453998
112.0,0.0004761917,0.0007749005,0.001140282,0.001525012,0.001933378,0.002351556,0.002775899,0.003204119,0.00363514,0.004068593,0.004503727,0.004940308,0.005377938,0.005816308,0.006255227,0.00669416,0.007133617,0.007573614,0.008012137,0.00845009
113.0,0.0004755685,0.0007736808,0.00113862,0.001523044,0.00193118,0.002349172,0.002773359,0.003201436,0.003632329,0.004065664,0.004500689,0.004937167,0.005374701,0.005812977,0.0062518,0.006690626,0.007130003,0.007569876,0.008008272,0.008446207
114.0,0.0004749505,0.0007724694,0.001136968,0.001521086,0.001928993,0.002346801,0.00277083,0.003198766,0.00362953,0.004062749,0.004497665,0.004934041,0.005371479,0.005809661,0.006248388,0.00668711,0.007126406,0.007566146,0.008004412,0.008442347
115.0,0.0004743376,0.000771266,0.001135326,0.00151914,0.001926817,0.002344441,0.002768314,0.003196109,0.003626745,0.004059848,0.004494655,0.004930929,0.005368271,0.00580636,0.006244992,0.00668361,0.007122825,0.007562428,0.008000558,0.008438509
116.0,0.0004737297,0.0007700706,0.001133693,0.001517203,0.001924653,0.002342093,0.002765811,0.003193464,0.003623973,0.00405696,0.004491658,0.004927831,0.005365078,0.005803074,0.00624161,0.006680126,0.007119261,0.007558712,0.007996728,0.008434693
117.0,0.0004731269,0.0007688832,0.00113207,0.001515277,0.001922499,0.002339757,0.002763319,0.003190832,0.003621214,0.004054085,0.004488676,0.004924747,0.0053619,0.005799802,0.006238243,0.006676659,0.007115712,0.007554987,0.007992899,0.008430898
118.0,0.000472529,0.0007677034,0.001130456,0.001513361,0.001920356,0.002337432,0.002760839,0.003188212,0.003618468,0.004051224,0.004485706,0.004921677,0.005358735,0.005796545,0.006234891,0.006673207,0.00711218,0.007551284,0.007989012,0.008427123
119.0,0.0004719358,0.0007665313,0.001128851,0.001511454,0.001918224,0.002335118,0.00275837,0.003185604,0.003615734,0.004048375,0.00448275,0.004918621,0.005355584,0.005793302,0.006231553,0.006669771,0.007108662,0.00754761,0.007985007,0.008423369
120.0,0.0004713475,0.0007653668,0.001127255,0.001509558,0.001916103,0.002332815,0.002755914,0.003183008,0.003613012,0.00404554,0.004479807,0.004915578,0.005352447,0.005790072,0.006228229,0.00666635,0.00710516,0.007543958,0.007980969,0.008419635
121.0,0.0004707639,0.0007642097,0.001125668,0.001507671,0.001913991,0.002330523,0.002753468,0.003180423,0.003610303,0.004042716,0.004476877,0.004912548,0.005349323,0.005786857,0.006224919,0.006662944,0.007101673,0.007540324,0.007976887,0.008415919
122.0,0.0004701848,0.00076306,0.001124089,0.001505794,0.00191189,0.002328242,0.002751034,0.003177851,0.003607605,0.004039905,0.00447396,0.004909531,0.005346212,0.005783655,0.006221623,0.006659553,0.007098201,0.007536699,0.007972981,0.008412222
123.0,0.0004696104,0.0007619175,0.00112252,0.001503926,0.001909799,0.002325971,0.00274861,0.003175289,0.003604919,0.004037106,0.004471055,0.004906527,0.005343115,0.005780466,0.00621834,0.006656176,0.007094743,0.007533071,0.007969239,0.008408544
124.0,0.0004690405,0.0007607821,0.001120955,0.001502068,0.001907718,0.00232371,0.002746198,0.003172739,0.003602245,0.004034319,0.004468162,0.004903535,0.00534003,0.005777291,0.00621507,0.006652813,0.0070913,0.007529451,0.007965551,0.008404883
125.0,0.000468475,0.0007596538,0.001119398,0.001500218,0.001905646,0.00232146,0.002743796,0.0031702,0.003599583,0.004031544,0.004465281,0.004900556,0.005336958,0.005774129,0.006211813,0.006649465,0.007087871,0.007525847,0.007961888,0.008401239
126.0,0.0004679138,0.0007585325,0.001117853,0.001498378,0.001903584,0.00231922,0.002741405,0.003167672,0.003596931,0.004028781,0.004462413,0.004897589,0.005333899,0.005770979,0.00620857,0.00664613,0.007084456,0.007522246,0.007958251,0.008397613
127.0,0.000467357,0.0007574181,0.001116316,0.001496547,0.001901532,0.00231699,0.002739024,0.003165155,0.003594291,0.004026029,0.004459556,0.004894634,0.005330852,0.005767842,0.006205339,0.006642809,0.007081055,0.007518661,0.007954633,0.008394002
128.0,0.0004668045,0.0007563105,0.001114788,0.001494725,0.001899489,0.00231477,0.002736654,0.003162648,0.003591662,0.004023289,0.004456711,0.004891691,0.005327817,0.005764717,0.00620212,0.006639502,0.007077667,0.007515106,0.007951039,0.008390408
129.0,0.0004662561,0.0007552095,0.001113267,0.001492911,0.001897455,0.00231256,0.002734294,0.003160152,0.003589044,0.00402056,0.004453878,0.00488876,0.005324794,0.005761605,0.006198914,0.006636208,0.007074292,0.007511572,0.007947474,0.00838683
130.0,0.0004657119,0.0007541153,0.001111755,0.001491106,0.001895431,0.00231036,0.002731943,0.003157667,0.003586437,0.004017842,0.004451056,0.00488584,0.005321783,0.005758505,0.006195719,0.006632927,0.007070931,0.007508056,0.007943934,0.008383268
131.0,0.0004651718,0.0007530275,0.001110251,0.001489309,0.001893416,0.002308168,0.002729603,0.003155192,0.00358384,0.004015135,0.004448245,0.004882932,0.005318784,0.005755417,0.006192537,0.006629659,0.007067583,0.007504556,0.007940415,0.00837972
132.0,0.0004646358,0.0007519462,0.001108754,0.001487521,0.001891409,0.002305987,0.002727273,0.003152726,0.003581254,0.004012438,0.004445445,0.004880035,0.005315797,0.005752341,0.006189367,0.006626403,0.007064248,0.007501071,0.007936913,0.008376188
133.0,0.0004641037,0.0007508714,0.001107265,0.001485742,0.001889412,0.002303814,0.002724952,0.003150271,0.003578678,0.004009753,0.004442656,0.00487715,0.00531282,0.005749276,0.006186208,0.00662316,0.007060925,0.007497593,0.007933429,0.00837267
134.0,0.0004635756,0.0007498028,0.001105784,0.00148397,0.001887423,0.002301651,0.00272264,0.003147826,0.003576112,0.004007077,0.004439878,0.004874275,0.005309856,0.005746223,0.00618306,0.00661993,0.007057615,0.007494115,0.007929963,0.008369166
135.0,0.0004630514,0.0007487405,0.00110431,0.001482207,0.001885443,0.002299497,0.002720339,0.003145391,0.003573557,0.004004413,0.004437111,0.004871412,0.005306902,0.005743181,0.006179924,0.006616712,0.007054318,0.007490664,0.007926513,0.008365677
136.0,0.000462531,0.0007476843,0.001102843,0.001480452,0.001883471,0.002297352,0.002718046,0.003142965,0.003571011,0.004001758,0.004434354,0.004868559,0.005303959,0.005740151,0.006176799,0.006613506,0.007051032,0.007487234,0.00792308,0.008362201
137.0,0.0004620144,0.0007466343,0.001101384,0.001478705,0.001881508,0.002295215,0.002715763,0.003140549,0.003568476,0.003999114,0.004431608,0.004865717,0.005301028,0.005737132,0.006173685,0.006610311,0.007047759,0.007483819,0.007919663,0.008358739
138.0,0.0004615015,0.0007455903,0.001099932,0.001476965,0.001879553,0.002293088,0.002713489,0.003138142,0.00356595,0.00399648,0.004428872,0.004862885,0.005298107,0.005734124,0.006170582,0.006607129,0.007044497,0.007480418,0.007916261,0.008355291
139.0,0.0004609924,0.0007445522,0.001098487,0.001475234,0.001877607,0.002290969,0.002711224,0.003135744,0.003563434,0.003993856,0.004426146,0.004860064,0.005295196,0.005731126,0.00616749,0.006603958,0.007041247,0.00747703,0.007912875,0.008351856
140.0,0.0004604869,0.0007435201,0.00109705,0.00147351,0.001875668,0.002288858,0.002708968,0.003133356,0.003560927,0.003991242,0.004423431,0.004857254,0.005292297,0.005728139,0.006164408,0.006600799,0.007038009,0.007473653,0.007909503,0.008348434
141.0,0.000459985,0.0007424937,0.001095619,0.001471793,0.001873738,0.002286757,0.00270672,0.003130977,0.00355843,0.003988637,0.004420725,0.004854453,0.005289407,0.005725163,0.006161336,0.006597652,0.007034782,0.007470276,0.007906145,0.008345024
142.0,0.0004594867,0.0007414732,0.001094195,0.001470085,0.001871816,0.002284663,0.002704482,0.003128607,0.003555942,0.003986042,0.004418029,0.004851663,0.005286528,0.005722198,0.006158274,0.006594515,0.007031567,0.007466891,0.007902802,0.008341628
143.0,0.0004589919,0.0007404583,0.001092778,0.001468383,0.001869901,0.002282578,0.002702252,0.003126246,0.003553464,0.003983457,0.004415343,0.004848882,0.005283659,0.005719243,0.006155223,0.00659139,0.007028362,0.007463499,0.007899472,0.008338244
144.0,0.0004585006,0.0007394491,0.001091368,0.001466689,0.001867995,0.002280501,0.00270003,0.003123894,0.003550994,0.003980881,0.004412667,0.004846111,0.005280801,0.005716298,0.006152181,0.006588275,0.007025168,0.007460055,0.007896156,0.008334872
145.0,0.0004580127,0.0007384455,0.001089965,0.001465003,0.001866096,0.002278432,0.002697817,0.003121551,0.003548534,0.003978314,0.00441,0.004843351,0.005277952,0.005713363,0.006149149,0.006585172,0.007021985,0.007456561,0.007892852,0.008331513
146.0,0.0004575282,0.0007374473,0.001088559,0.001463323,0.001864204,0.002276371,0.002695612,0.003119216,0.003546082,0.003975757,0.004407343,0.004840599,0.005275113,0.005710438,0.006146126,0.006582079,0.007018813,0.007453066,0.007889562,0.008328165
147.0,0.0004570471,0.0007364547,0.001087159,0.001461651,0.001862321,0.002274318,0.002693416,0.003116889,0.00354364,0.003973208,0.004404695,0.004837858,0.005272283,0.005707524,0.006143113,0.006578997,0.007015651,0.00744956,0.007886284,0.00832483
148.0,0.0004565694,0.0007354675,0.001085769,0.001459986,0.001860445,0.002272273,0.002691228,0.003114572,0.003541206,0.003970669,0.004402057,0.004835126,0.005269464,0.005704619,0.006140108,0.006575926,0.007012499,0.007446043,0.007883018,0.008321506
149.0,0.0004560949,0.0007344856,0.001084388,0.001458328,0.001858576,0.002270236,0.002689048,0.003112262,0.003538781,0.003968139,0.004399427,0.004832403,0.005266654,0.005701724,0.006137111,0.006572864,0.007009356,0.007442635,0.007879765,0.008318194
150.0,0.0004556236,0.000733509,0.001083013,0.001456677,0.001856715,0.002268206,0.002686876,0.003109961,0.003536364,0.003965617,0.004396807,0.004829689,0.005263853,0.005698838,0.006134123,0.006569814,0.007006223,0.007439346,0.007876523,0.008314893
151.0,0.0004551556,0.0007325376,0.001081645,0.001455032,0.001854861,0.002266184,0.002684712,0.003107668,0.003533956,0.003963104,0.004394195,0.004826985,0.005261062,0.005695962,0.006131141,0.006566773,0.007003098,0.00743609,0.007873293,0.008311604
152.0,0.0004546908,0.0007315715,0.001080284,0.001453395,0.001853014,0.00226417,0.002682555,0.003105384,0.003531557,0.0039606,0.004391593,0.00482429,0.00525828,0.005693095,0.006128168,0.006563743,0.006999975,0.007432855,0.007870074,0.008308325
153.0,0.0004542291,0.0007306104,0.001078929,0.001451764,0.001851174,0.002262163,0.002680407,0.003103107,0.003529165,0.003958105,0.004388999,0.004821603,0.005255507,0.005690238,0.006125206,0.006560722,0.006996851,0.007429637,0.007866867,0.008305058
154.0,0.0004537705,0.0007296545,0.00107758,0.00145014,0.001849341,0.002260163,0.002678266,0.003100839,0.003526782,0.003955618,0.004386414,0.004818926,0.005252744,0.00568739,0.006122257,0.006557711,0.006993739,0.007426433,0.007863671,0.008301802
155.0,0.0004533149,0.0007287036,0.001076238,0.001448522,0.001847516,0.002258171,0.002676133,0.003098578,0.003524407,0.003953139,0.004383838,0.004816258,0.005249989,0.005684551,0.006119319,0.006554711,0.006990634,0.007423244,0.007860486,0.008298556
156.0,0.0004528625,0.0007277577,0.001074901,0.001446911,0.001845697,0.002256186,0.002674007,0.003096325,0.003522041,0.003950669,0.00438127,0.004813598,0.005247243,0.005681721,0.006116392,0.006551719,0.006987529,0.007420076,0.007857312,0.008295321
157.0,0.000452413,0.0007268167,0.001073571,0.001445307,0.001843885,0.002254208,0.002671889,0.00309408,0.003519682,0.003948207,0.00437871,0.004810947,0.005244506,0.005678901,0.006113475,0.006548738,0.006984411,0.007416928,0.007854148,0.008292097
158.0,0.0004519665,0.0007258806,0.001072247,0.001443709,0.00184208,0.002252238,0.002669779,0.003091842,0.003517331,0.003945753,0.004376159,0.004808304,0.005241778,0.005676089,0.006110569,0.006545766,0.006981261,0.007413796,0.007850996,0.008288883
159.0,0.0004515229,0.0007249494,0.001070928,0.001442117,0.001840282,0.002250274,0.002667676,0.003089613,0.003514988,0.003943307,0.004373617,0.00480567,0.005239058,0.005673286,0.006107672,0.006542803,0.006978137,0.007410678,0.007847853,0.00828568
160.0,0.0004510823,0.0007240229,0.001069616,0.001440531,0.00183849,0.002248318,0.00266558,0.00308739,0.003512653,0.00394087,0.004371082,0.004803044,0.005236347,0.005670491,0.006104785,0.00653985,0.006975038,0.007407574,0.007844721,0.008282486
161.0,0.0004506445,0.0007231012,0.001068309,0.001438952,0.001836705,0.002246368,0.002663491,0.003085176,0.003510326,0.00393844,0.004368556,0.004800427,0.005233645,0.005667706,0.006101908,0.006536906,0.006971953,0.007404483,0.007841599,0.008279303
162.0,0.0004502096,0.0007221842,0.001067008,0.001437379,0.001834926,0.002244425,0.002661409,0.003082968,0.003508006,0.003936018,0.004366038,0.004797818,0.005230951,0.005664929,0.00609904,0.006533971,0.00696887,0.007401405,0.007838487,0.00827613
163.0,0.0004497776,0.0007212719,0.001065712,0.001435812,0.001833154,0.00224249,0.002659335,0.003080768,0.003505694,0.003933604,0.004363528,0.004795217,0.005228265,0.00566216,0.006096182,0.006531046,0.006965784,0.00739834,0.007835384,0.008272967
164.0,0.0004493483,0.0007203642,0.001064423,0.001434251,0.001831389,0.00224056,0.002657267,0.003078575,0.003503389,0.003931198,0.004361026,0.004792624,0.005225587,0.0056594,0.006093333,0.006528129,0.00696271,0.007395287,0.007832292,0.008269814
165.0,0.0004489218,0.0007194611,0.001063138,0.001432697,0.00182963,0.002238638,0.002655207,0.00307639,0.003501092,0.003928799,0.004358532,0.004790039,0.005222918,0.005656648,0.006090493,0.006525221,0.006959651,0.007392246,0.00782921,0.00826667
166.0,0.000448498,0.0007185625,0.00106186,0.001431148,0.001827877,0.002236722,0.002653153,0.003074212,0.003498802,0.003926408,0.004356045,0.004787463,0.005220257,0.005653904,0.006087662,0.006522322,0.006956604,0.007389216,0.007826137,0.008263536
167.0,0.0004480769,0.0007176683,0.001060586,0.001429605,0.00182613,0.002234813,0.002651106,0.00307204,0.00349652,0.003924025,0.004353567,0.004784894,0.005217604,0.005651169,0.006084839,0.006519432,0.00695357,0.007386198,0.007823073,0.008260411
168.0,0.0004476585,0.0007167787,0.001059319,0.001428068,0.00182439,0.00223291,0.002649066,0.003069876,0.003494244,0.003921649,0.004351096,0.004782333,0.005214959,0.005648441,0.006082026,0.00651655,0.006950546,0.00738319,0.007820019,0.008257296
169.0,0.0004472428,0.0007158935,0.001058056,0.001426537,0.001822656,0.002231014,0.002647033,0.003067719,0.003491976,0.00391928,0.004348632,0.00477978,0.005212321,0.005645722,0.006079221,0.006513677,0.006947527,0.007380194,0.007816974,0.00825419
170.0,0.0004468297,0.0007150126,0.001056799,0.001425011,0.001820928,0.002229124,0.002645006,0.003065568,0.003489715,0.003916919,0.004346176,0.004777234,0.005209692,0.005643011,0.006076425,0.006510812,0.006944505,0.007377207,0.007813939,0.008251094
171.0,0.0004464193,0.0007141361,0.001055547,0.001423492,0.001819206,0.00222724,0.002642986,0.003063425,0.003487462,0.003914565,0.004343728,0.004774696,0.005207071,0.005640307,0.006073637,0.006507956,0.006941504,0.007374231,0.007810913,0.008248007
172.0,0.0004460114,0.0007132638,0.001054301,0.001421978,0.00181749,0.002225363,0.002640973,0.003061288,0.003485215,0.003912218,0.004341287,0.004772166,0.005204457,0.005637612,0.006070858,0.006505109,0.00693852,0.007371265,0.007807895,0.008244928
173.0,0.000445606,0.0007123958,0.001053059,0.001420469,0.00181578,0.002223492,0.002638966,0.003059158,0.003482975,0.003909879,0.004338853,0.004769643,0.005201851,0.005634924,0.006068086,0.006502269,0.00693555,0.007368309,0.007804887,0.008241859
174.0,0.0004452032,0.0007115321,0.001051823,0.001418966,0.001814076,0.002221628,0.002636966,0.003057035,0.003480742,0.003907546,0.004336427,0.004767128,0.005199252,0.005632244,0.006065324,0.006499438,0.006932591,0.007365362,0.007801887,0.008238799
175.0,0.0004448029,0.0007106725,0.001050592,0.001417469,0.001812378,0.002219769,0.002634972,0.003054918,0.003478516,0.003905221,0.004334008,0.00476462,0.005196661,0.005629571,0.006062569,0.006496615,0.006929644,0.007362424,0.007798897,0.008235747
176.0,0.0004444051,0.0007098171,0.001049365,0.001415977,0.001810685,0.002217917,0.002632984,0.003052808,0.003476297,0.003902903,0.004331596,0.00476212,0.005194077,0.005626907,0.006059822,0.006493801,0.006926707,0.007359496,0.007795915,0.008232704
177.0,0.0004440097,0.0007089658,0.001048144,0.001414491,0.001808998,0.00221607,0.002631002,0.003050705,0.003474085,0.003900591,0.004329191,0.004759626,0.005191501,0.005624249,0.006057084,0.006490994,0.00692378,0.007356577,0.007792941,0.00822967
178.0,0.0004436168,0.0007081186,0.001046928,0.00141301,0.001807318,0.00221423,0.002629027,0.003048607,0.003471879,0.003898287,0.004326794,0.00475714,0.005188932,0.005621599,0.006054353,0.006488195,0.006920861,0.007353667,0.007789976,0.008226645
179.0,0.0004432263,0.0007072754,0.001045717,0.001411535,0.001805642,0.002212395,0.002627058,0.003046517,0.00346968,0.003895989,0.004324403,0.004754662,0.005186371,0.005618957,0.00605163,0.006485404,0.006917946,0.007350766,0.00778702,0.008223628
180.0,0.0004428381,0.0007064362,0.001044511,0.001410065,0.001803973,0.002210567,0.002625096,0.003044433,0.003467487,0.003893698,0.004322019,0.00475219,0.005183817,0.005616322,0.006048915,0.006482621,0.006915027,0.007347874,0.007784072,0.008220619
181.0,0.0004424524,0.000705601,0.001043309,0.0014086,0.001802309,0.002208744,0.002623139,0.003042355,0.003465301,0.003891414,0.004319643,0.004749725,0.00518127,0.005613694,0.006046208,0.006479846,0.006912126,0.00734499,0.007781132,0.008217619
182.0,0.000442069,0.0007047697,0.001042112,0.00140714,0.00180065,0.002206927,0.002621188,0.003040283,0.003463121,0.003889137,0.004317273,0.004747267,0.00517873,0.005611074,0.006043508,0.006477078,0.006909239,0.007342115,0.007778201,0.008214627
183.0,0.0004416879,0.0007039424,0.00104092,0.001405685,0.001798997,0.002205116,0.002619244,0.003038217,0.003460948,0.003886866,0.00431491,0.004744817,0.005176197,0.00560846,0.006040816,0.006474318,0.006906362,0.007339248,0.007775278,0.008211644
184.0,0.0004413092,0.0007031189,0.001039733,0.001404236,0.00179735,0.00220331,0.002617305,0.003036158,0.003458781,0.003884601,0.004312553,0.004742373,0.005173671,0.005605854,0.006038131,0.006471566,0.006903495,0.00733639,0.007772362,0.008208669
